Time	Sample	Type	chan	num	Aux
08:44.080	131020	N	1	0	
08:44.888	131222	N	1	0	
08:45.712	131428	N	1	0	
08:46.540	131635	N	1	0	
08:47.380	131845	N	1	0	
08:48.200	132050	N	1	0	
08:49.056	132264	N	1	0	
08:49.860	132465	|	1	0	
08:50.428	132607	|	1	0	
08:51.608	132902	N	1	0	
08:52.452	133113	N	1	0	
08:53.320	133330	N	1	0	
08:54.180	133545	N	1	0	
08:55.040	133760	N	1	0	
08:55.896	133974	N	1	0	
08:56.760	134190	N	1	0	
08:57.584	134396	N	1	0	
08:58.452	134613	N	1	0	
08:59.304	134826	N	1	0	
09:00.144	135036	N	1	0	
09:01.000	135250	N	1	0	
09:01.872	135468	N	1	0	
09:02.720	135680	|	1	0	
09:03.588	135897	N	1	0	
09:04.456	136114	N	1	0	
09:05.288	136322	N	1	0	
09:05.540	136385	N	1	0	
09:06.160	136540	N	1	0	
09:06.552	136638	|	1	0	
09:07.012	136753	N	1	0	
09:07.328	136832	|	1	0	
09:08.336	137084	N	1	0	
09:08.656	137164	|	1	0	
09:09.104	137276	|	1	0	
09:09.588	137397	N	1	0	
09:10.412	137603	|	1	0	
09:12.104	138026	N	1	0	
09:12.916	138229	N	1	0	
09:13.752	138438	N	1	0	
09:14.572	138643	N	1	0	
09:15.392	138848	N	1	0	
09:16.188	139047	N	1	0	
09:16.452	139113	|	1	0	
09:17.012	139253	N	1	0	
09:17.820	139455	N	1	0	
09:18.616	139654	N	1	0	
09:19.408	139852	N	1	0	
09:19.740	139935	N	1	0	
09:20.200	140050	N	1	0	
09:20.984	140246	N	1	0	
09:21.764	140441	N	1	0	
09:22.428	140607	N	1	0	
09:23.096	140774	|	1	0	
09:24.088	141022	N	1	0	
09:24.872	141218	N	1	0	
09:25.648	141412	N	1	0	
09:26.148	141537	N	1	0	
09:26.444	141611	N	1	0	
09:27.248	141812	N	1	0	
09:28.076	142019	N	1	0	
09:28.904	142226	N	1	0	
09:29.752	142438	N	1	0	
09:30.600	142650	N	1	0	
09:31.472	142868	N	1	0	
09:32.332	143083	N	1	0	
09:33.184	143296	N	1	0	
09:34.060	143515	N	1	0	
09:34.860	143715	N	1	0	
09:35.748	143937	N	1	0	
09:36.620	144155	N	1	0	
09:37.440	144360	N	1	0	
09:38.308	144577	N	1	0	
09:39.176	144794	N	1	0	
09:39.980	144995	N	1	0	
09:40.868	145217	N	1	0	
09:41.724	145431	N	1	0	
09:42.584	145646	N	1	0	
09:43.424	145856	N	1	0	
09:44.276	146069	N	1	0	
09:45.152	146288	N	1	0	
09:46.008	146502	N	1	0	
09:46.840	146710	N	1	0	
09:47.244	146811	N	1	0	
09:47.672	146918	N	1	0	
09:48.492	147123	N	1	0	
09:49.320	147330	N	1	0	
09:50.160	147540	N	1	0	
09:50.996	147749	N	1	0	
09:51.832	147958	N	1	0	
09:52.672	148168	N	1	0	
09:53.504	148376	N	1	0	
09:54.336	148584	N	1	0	
09:55.028	148757	N	1	0	
09:56.020	149005	|	1	0	
09:56.876	149219	N	1	0	
09:57.732	149433	N	1	0	
09:58.588	149647	N	1	0	
09:59.384	149846	N	1	0	
09:59.660	149915	N	1	0	
10:00.256	150064	N	1	0	
